mill,vendor_cid,mill_region,dest_location_type,dest_city,dest_st,dimension,grade,length_ft,volume_bf,delivered_cost_per_mbf_avg,rl_price_per_mbf_avg,index_relative_margin_per_mbf_avg
"Westervelt Lumber Division (Moundville, AL)",8801,central,TLR,Birmingham,AL,2x12,,16.0,64.0,255.0,,
"Westervelt Lumber Division (Moundville, AL)",8801,central,TLR,Birmingham,AL,2x12,,10.0,60.0,260.0,,
"Westervelt Lumber Division (Moundville, AL)",8801,central,TLR,Birmingham,AL,2x12,,12.0,48.0,255.0,,
"Westervelt Lumber Division (Moundville, AL)",8801,central,TLR,Birmingham,AL,2x12,,14.0,56.0,254.9999928850445,,
"Westervelt Lumber Division (Moundville, AL)",8801,central,TLR,Birmingham,AL,2x4,,8.0,5.33333,290.021786492375,,
"Westervelt Lumber Division (Moundville, AL)",8801,central,TLR,Birmingham,AL,2x4,,12.0,8.0,290.000021033654,,
"Westervelt Lumber Division (Moundville, AL)",8801,central,TLR,Birmingham,AL,2x6,,8.0,16.0,310.0,,
"Westervelt Lumber Division (Moundville, AL)",8801,central,TLR,Birmingham,AL,2x6,,16.0,32.0,320.0,,
"Westervelt Lumber Division (Moundville, AL)",8801,central,TLR,Birmingham,AL,2x6,,10.0,10.0,320.0,,
"Westervelt Lumber Division (Moundville, AL)",8801,central,TLR,Birmingham,AL,2x6,,12.0,12.0,320.0,,
"Westervelt Lumber Division (Moundville, AL)",8801,central,TLR,Birmingham,AL,2x8,,8.0,21.33334,295.0,,
"Westervelt Lumber Division (Moundville, AL)",8801,central,TLR,Birmingham,AL,2x8,,16.0,85.33332,285.0,,
"Westervelt Lumber Division (Moundville, AL)",8801,central,TLR,Birmingham,AL,2x8,,10.0,26.66666,275.0,,
"Westervelt Lumber Division (Moundville, AL)",8801,central,TLR,Birmingham,AL,2x8,,12.0,32.0,295.0,,
"Westervelt Lumber Division (Moundville, AL)",8801,central,TLR,Birmingham,AL,2x8,,14.0,18.66667,295.0,,
"Westervelt Lumber Division (Moundville, AL)",8801,central,TLR,Birmingham,AL,4x4,,8.0,10.66667,375.0,,
"Westervelt Lumber Division (Moundville, AL)",8801,central,TLR,Birmingham,AL,4x4,,,2.66667,224.996475627609,,
"Westervelt Lumber Division (Moundville, AL)",8801,central,TLR,Birmingham,AL,4x5,,8.0,64.0,350.0,,
"Westervelt Lumber Division (Moundville, AL)",8801,central,TLR,Birmingham,AL,4x5,,16.0,32.0,350.0,,
"Westervelt Lumber Division (Moundville, AL)",8801,central,TLR,Birmingham,AL,4x5,,10.0,40.0,350.0,,
"Westervelt Lumber Division (Moundville, AL)",8801,central,TLR,Birmingham,AL,4x5,,12.0,24.0,350.0,,
"Westervelt Lumber Division (Moundville, AL)",8801,central,TLR,Birmingham,AL,4x6,,8.0,32.0,440.0,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,Atlanta,GA,2x4,,8.0,5.33333,289.925305859627,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,Atlanta,GA,2x4,,16.0,10.66667,290.065359477124,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,Atlanta,GA,2x4,,10.0,6.66667,290.104579877389,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,Atlanta,GA,2x4,,12.0,8.0,290.000018028846,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,Columbus,MS,2x4,,,2.66666,99.9729559181466,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,East Point,GA,2x4,,8.0,15.99999,346.632182143215,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,East Point,GA,2x4,,16.0,10.66667,345.051832932692,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,East Point,GA,2x4,,10.0,20.00001,345.09661956931296,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,East Point,GA,2x4,,12.0,16.0,345.000399639423,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,East Point,GA,2x6,,8.0,16.0,260.000214111328,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,East Point,GA,2x6,,16.0,32.0,201.25,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,East Point,GA,2x6,,10.0,20.0,260.00022734375,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,East Point,GA,2x6,,12.0,12.0,210.0,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,East Point,GA,2x6,,14.0,14.0,210.0,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,Hutchins,TX,2x4,,6.0,4.0,195.0,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,Jacksonville,TX,2x8,,8.0,10.66667,220.000012872869,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,Lincoln,AL,2x4,,12.0,8.0,330.0,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,Middleton,TN,2x4,,8.0,15.99999,319.91619054125835,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,Northport,AL,2x4,,8.0,15.99999,339.9726424404487,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,Northport,AL,2x4,,16.0,32.00001,340.0609606957487,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,Northport,AL,2x4,,10.0,20.00001,340.095309440562,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,Northport,AL,2x4,,12.0,24.0,340.02013221153834,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,Northport,AL,2x4,,14.0,9.33333,365.000463678516,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,Pottsville,AR,2x4,,18.0,12.0,97.0,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,Pottsville,AR,2x4,,20.0,13.33333,412.9630397548,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,Schiller Park,IL,2x4,,8.0,10.66666,344.90907868589454,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,Selmer,TN,2x4,,8.0,5.33333,294.920039664653,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,Selmer,TN,2x4,,16.0,10.66667,295.066049132297,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,Selmer,TN,2x4,,10.0,6.66667,295.10598629643,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,Selmer,TN,2x4,,12.0,8.0,295.0,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,Somerset,KY,2x4,,8.0,5.33333,365.164990982867,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,Somerset,KY,2x4,,16.0,21.33334,365.0332071205305,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,Somerset,KY,2x4,,10.0,6.66667,365.000480769231,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,Somerset,KY,2x4,,12.0,8.0,365.000400641026,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,Somerset,KY,2x4,,14.0,9.33333,365.094538897476,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,,,2x6,,8.0,8.0,200.0,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,,,2x6,,10.0,10.0,200.0,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,,,2x6,,12.0,12.0,199.999990017361,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,,,2x8,,8.0,10.66667,150.0,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,,,2x8,,16.0,21.33333,150.018312782322,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,,,2x8,,10.0,13.33333,150.039072675176,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,,,2x8,,12.0,16.0,150.0,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,Customer,,,2x8,,14.0,18.66667,149.99998828125,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,TLR,Birmingham,AL,2x6,,8.0,8.0,235.0,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,TLR,Birmingham,AL,2x6,,16.0,16.0,235.0,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,TLR,Birmingham,AL,2x6,,10.0,10.0,235.0,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,TLR,Birmingham,AL,2x6,,12.0,12.0,235.0,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,TLR,Birmingham,AL,2x6,,14.0,14.0,235.0,,
"Westervelt Lumber Division (Thomasville, AL)",373367,central,TLR,Birmingham,AL,2x8,,,2.66667,145.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Acworth,GA,2x4,,8.0,26.66665,334.3657037492318,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Arcola,IL,2x12,,8.0,16.0,215.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Armorel,AR,2x4,,8.0,5.33333,304.999987297685,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Baytown,TX,2x4,,14.0,9.33333,285.012234385061,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Birmingham,AL,2x4,,10.0,6.66667,314.99998838141,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Bolivar,TN,2x6,,8.0,24.0,166.66666666666666,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Bonham,TX,2x8,,16.0,21.33333,245.010875837883,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Brazil,IN,2x12,,8.0,112.0,239.68496142156684,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Brazil,IN,2x12,,16.0,96.0,233.61140136718734,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Brazil,IN,2x12,,10.0,20.0,205.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Brazil,IN,2x12,,12.0,72.0,233.61140697337964,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Brazil,IN,2x12,,14.0,28.0,205.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Brazil,IN,2x8,,8.0,64.00002,256.2347637426403,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Brazil,IN,2x8,,10.0,13.33333,210.082048847206,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Brazil,IN,2x8,,12.0,48.0,215.00000651041668,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Brazil,IN,2x8,,14.0,18.66667,210.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Bryan,TX,2x10,,6.0,10.0,175.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Bryan,TX,2x12,,,8.0,181.603260719709,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Bryan,TX,2x8,,,5.33334,181.6742181396485,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Bryan,TX,2x8,,6.0,8.0,220.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Carrollton,MO,2x4,,18.0,12.0,390.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Catoosa,OK,2x4,,16.0,10.66667,284.999983200164,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Chatsworth,IL,2x4,,,2.66667,150.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Chickamauga,GA,2x4,,6.0,4.0,159.999994612069,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Coal Valley,IL,2x4,,14.0,9.33333,290.012449023396,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Columbus,MS,2x4,,,99.99974999999999,144.30839467078798,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Corinth,MS,2x4,,8.0,5.33333,270.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Corinth,MS,2x4,,10.0,6.66667,279.999983974359,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Crossville,TN,2x4,,8.0,10.66666,354.51561375854,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Crossville,TN,2x6,,12.0,24.0,357.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Cullman,AL,2x10,,8.0,106.66664,224.42750306831087,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Cullman,AL,2x10,,16.0,106.66668,236.67091178211126,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Cullman,AL,2x10,,12.0,100.0,236.39950275,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Dallas,TX,2x4,,,5.33334,201.1385902479,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Dallas,TX,2x6,,8.0,8.0,290.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Duluth,GA,2x4,,8.0,15.99999,175.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Eatonton,GA,2x4,,18.0,48.0,307.99678125,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Flintville,TN,2x10,,,6.66667,224.999987343552,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Flintville,TN,2x12,,8.0,32.0,265.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Flintville,TN,2x12,,10.0,20.0,279.999973958333,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Flintville,TN,2x12,,12.0,24.0,279.999986979167,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Flintville,TN,2x12,,14.0,28.0,280.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Fort Payne,AL,2x4,,8.0,5.33333,235.009210629458,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Grabill,IN,2x10,,8.0,79.99998,197.50583289027983,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Grabill,IN,2x10,,16.0,53.33334,212.50531467898298,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Houston,TX,2x8,,16.0,21.33333,285.012651484885,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Hutchins,TX,2x4,,6.0,8.0,330.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Jacksonville,TX,2x6,,8.0,8.0,300.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Jacksonville,TX,2x8,,8.0,266.66675,263.14479481738096,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Jacksonville,TX,2x8,,16.0,234.66663,268.6020219413158,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Jacksonville,TX,2x8,,10.0,93.33331,242.61712655227,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Jacksonville,TX,2x8,,12.0,208.0,276.36630893082776,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Jacksonville,TX,2x8,,14.0,130.66669,255.2406911670917,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Jewett,TX,2x4,,,2.66667,335.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Katy,TX,2x4,,14.0,9.33333,308.759175788796,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,La Vergne,TN,2x6,,20.0,40.0,350.634548611111,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Markleville,IN,2x10,,,6.66667,215.713372538993,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Markleville,IN,2x6,,,4.0,206.178655315897,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Marysville,OH,2x4,,16.0,10.66667,300.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Mc Intyre,GA,2x4,,6.0,4.0,251.785714285714,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Mc Intyre,GA,2x8,,12.0,32.0,265.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Middleton,TN,2x4,,8.0,79.99995,332.50206704566267,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Middleton,TN,2x6,,8.0,56.0,257.8571342439827,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Middleton,TN,2x6,,12.0,12.0,200.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Milroy,IN,2x4,,,17.333299999999998,214.75038837060367,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Milroy,IN,2x4,,6.0,4.0,131.999612522894,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Montgomery,AL,2x6,,10.0,10.0,210.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Nevada,TX,2x4,,8.0,5.33333,325.01273810457,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Porter,OK,2x4,,8.0,10.66666,252.49999364884252,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Prichard,AL,2x4,,8.0,5.33333,254.999987297685,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Princeville,IL,2x4,,10.0,6.66667,295.030393570987,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Princeville,IL,2x4,,18.0,12.0,295.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Ranburne,AL,2x12,,8.0,48.0,225.00000325520833,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Ranburne,AL,2x12,,16.0,32.0,234.999985351563,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Ranburne,AL,2x12,,12.0,24.0,235.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Ranburne,AL,2x8,,8.0,96.00003,255.62198088862468,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Ranburne,AL,2x8,,16.0,42.66666,280.03335648693496,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Ranburne,AL,2x8,,10.0,26.66666,260.36676217765046,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Ranburne,AL,2x8,,12.0,48.0,260.19926378038167,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Ranburne,AL,2x8,,14.0,56.00001,278.5326140873017,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Ringgold,GA,2x4,,8.0,5.33333,175.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Ringgold,GA,2x4,,16.0,10.66667,259.098340503995,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Saginaw,TX,2x4,,8.0,10.66666,331.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Schiller Park,IL,2x12,,16.0,32.0,260.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Schiller Park,IL,2x6,,8.0,8.0,310.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Selmer,TN,2x4,,,5.33334,162.5,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Shepherdsville,KY,2x4,,8.0,5.33333,240.009406600298,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Silsbee,TX,2x10,,6.0,10.0,175.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Silsbee,TX,2x10,,10.0,16.66667,225.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Silsbee,TX,2x10,,12.0,20.0,220.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Silsbee,TX,2x12,,8.0,16.0,251.888427734375,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Silsbee,TX,2x12,,16.0,32.0,251.889404296875,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Silsbee,TX,2x12,,12.0,24.0,251.888429361979,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Silsbee,TX,2x12,,14.0,28.0,251.888420758929,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Silsbee,TX,2x4,,8.0,10.66666,175.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Silsbee,TX,2x6,,8.0,8.0,160.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Somerset,KY,2x10,,,6.66667,175.016407275455,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Somerset,KY,2x8,,,5.33333,220.01652768387,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Tipp City,OH,2x8,,8.0,10.66667,285.869415039062,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Tipp City,OH,2x8,,16.0,21.33333,285.904285191063,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Tipp City,OH,2x8,,10.0,13.33333,285.925180699355,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Tipp City,OH,2x8,,12.0,16.0,285.869466145833,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Toledo,OH,2x4,,8.0,10.66666,254.999987297685,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Townville,SC,2x4,,8.0,21.33332,297.509723355584,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Townville,SC,2x4,,16.0,21.33334,306.822372464659,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Townville,SC,2x4,,,26.6666,182.06949541716494,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Townville,SC,2x4,,10.0,6.66667,315.000016826923,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Tuscumbia,AL,2x8,,8.0,32.00001,291.6666666666667,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Tuscumbia,AL,2x8,,16.0,21.33333,300.07326007326,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Tuscumbia,AL,2x8,,10.0,53.33332,296.34233630986574,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Tuscumbia,AL,2x8,,12.0,64.0,299.999997043186,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Tuscumbia,AL,2x8,,14.0,18.66667,300.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Wichita,KS,2x4,,18.0,12.0,235.0,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Wichita,KS,2x6,,16.0,16.0,296.337878011068,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Wichita,KS,2x8,,10.0,13.33333,228.772321515773,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,Wichita,KS,2x8,,12.0,32.0,304.999995768229,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,,,2x12,,,8.0,206.178655315897,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,,,2x4,,8.0,5.33333,250.915795943454,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,,,2x4,,16.0,10.66667,285.000450734698,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,,,2x4,,6.0,4.0,162.666666666667,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,,,2x4,,14.0,9.33333,285.000367944661,,
"Weyerhaeuser NR Company (Bruce, MS)",14312,central,Customer,,,2x8,,8.0,10.66667,229.999988536005,,
