region,mill,item_description,date,delivered_cost_per_mbf,dimension,length_ft,grade
West,"Doman Lumber (Russellville, AR)",1X6-2 #4 SYP HT,2025-07-24 00:00:00,95.0,1x6,,4
West,"Doman Lumber (Russellville, AR)",1X4-2 #4 SYP HT,2025-07-24 00:00:00,95.0,1x4,,4
West,"Hood Industries, Inc. (Bogalusa, LA)",2X6-8 #4 SYP HT,2025-07-24 00:00:00,133.913035411005,2x6,8,4
West,"Hood Industries, Inc. (Bogalusa, LA)",2X6-8 #3 SYP KD-HT,2025-07-24 00:00:00,165.0,2x6,8,3
West,"Hood Industries, Inc. (Bogalusa, LA)",2X6-14 #4 SYP HT,2025-07-24 00:00:00,180.0,2x6,14,4
West,"Hood Industries, Inc. (Bogalusa, LA)",2X6-8 #4 SYP HT,2025-07-24 00:00:00,170.0,2x6,8,4
West,"Interfor US, Inc (Monticello, AR)",2X4-8 #4 SYP HT,2025-07-24 00:00:00,222.234742630488,2x4,8,4
West,"Interfor US, Inc (Monticello, AR)",2X4-8 #4 SYP HT,2025-07-24 00:00:00,222.476894488834,2x4,8,4
West,"Interfor US, Inc (Monticello, AR)",2X4-8 #4 SYP HT,2025-07-24 00:00:00,222.476894488834,2x4,8,4
West,"Interfor US, Inc (Monticello, AR)",2X4-8 #4 SYP HT,2025-07-24 00:00:00,222.476894488834,2x4,8,4
Central,"Westervelt Lumber Division (Moundville, AL)",2X8-8 #3 SYP KD-HT,2025-07-24 00:00:00,220.0,2x8,8,3
Central,"Westervelt Lumber Division (Moundville, AL)",2X8-12 #3 SYP KD-HT,2025-07-24 00:00:00,220.0,2x8,12,3
Central,"Westervelt Lumber Division (Moundville, AL)",2X8-16 #3 SYP KD-HT,2025-07-24 00:00:00,220.053724053724,2x8,16,3
West,"Weyerhaeuser NR Company (Holden, LA)",2X4-8 #4 SYP HT,2025-07-24 00:00:00,180.007726980039,2x4,8,4
West,"Weyerhaeuser NR Company (Holden, LA)",2X4-10 #4 SYP KD-HT,2025-07-24 00:00:00,204.307470411064,2x4,10,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X8-8 #3 SYP KD-HT,2025-07-24 00:00:00,225.0,2x8,8,3
West,"Weyerhaeuser NR Company (Dierks, AR)",2X8-12 #3 SYP KD-HT,2025-07-24 00:00:00,225.00001953125,2x8,12,3
West,"Weyerhaeuser NR Company (Dierks, AR)",2X8-16 #3 SYP KD-HT,2025-07-24 00:00:00,225.018312037112,2x8,16,3
West,"Weyerhaeuser NR Company (Dierks, AR)",2X8-8 #3 SYP KD-HT,2025-07-24 00:00:00,235.0,2x8,8,3
West,"Weyerhaeuser NR Company (Dierks, AR)",2X8-10 #3 SYP KD-HT,2025-07-24 00:00:00,235.045893729244,2x8,10,3
West,"Weyerhaeuser NR Company (Dierks, AR)",2X8-12 #3 SYP KD-HT,2025-07-24 00:00:00,235.000009114583,2x8,12,3
West,"Weyerhaeuser NR Company (Dierks, AR)",2X8-10 #3 SYP KD-HT,2025-07-24 00:00:00,235.036724488201,2x8,10,3
West,"Weyerhaeuser NR Company (Dierks, AR)",2X8-14 #3 SYP KD-HT,2025-07-24 00:00:00,235.0,2x8,14,3
West,"Weyerhaeuser NR Company (Dierks, AR)",2X8-16 #3 SYP KD-HT,2025-07-24 00:00:00,235.038245157089,2x8,16,3
West,"Weyerhaeuser NR Company (Dierks, AR)",2X8-10 #3 SYP KD-HT,2025-07-24 00:00:00,225.009252025166,2x8,10,3
West,"Weyerhaeuser NR Company (Dierks, AR)",2X6-8 #4 SYP HT,2025-07-24 00:00:00,151.304347826087,2x6,8,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X6-8 #4 SYP HT,2025-07-24 00:00:00,151.304347826087,2x6,8,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X4-4 #4 SYP HT,2025-07-24 00:00:00,157.140710851648,2x4,,4
West,"Weyerhaeuser NR Company (Idabel, OK)",2X8-8 #3 SYP KD-HT,2025-07-24 00:00:00,235.0,2x8,8,3
West,"Weyerhaeuser NR Company (Idabel, OK)",2X8-12 #3 SYP KD-HT,2025-07-24 00:00:00,235.0,2x8,12,3
West,"Weyerhaeuser NR Company (Idabel, OK)",2X8-16 #3 SYP KD-HT,2025-07-24 00:00:00,235.011461008838,2x8,16,3
West,"Weyerhaeuser NR Company (Idabel, OK)",2X8-8 #3 SYP KD-HT,2025-07-24 00:00:00,234.999990234375,2x8,8,3
West,"Weyerhaeuser NR Company (Idabel, OK)",2X8-12 #3 SYP KD-HT,2025-07-24 00:00:00,235.0,2x8,12,3
West,"Weyerhaeuser NR Company (Idabel, OK)",2X8-14 #3 SYP KD-HT,2025-07-24 00:00:00,235.0,2x8,14,3
West,"Weyerhaeuser NR Company (Idabel, OK)",2X8-16 #3 SYP KD-HT,2025-07-24 00:00:00,235.022936810235,2x8,16,3
West,"Weyerhaeuser NR Company (Zwolle, LA)",4X4-8 #4 SYP HT,2025-07-24 00:00:00,288.890024038461,4x4,8,4
Central,"Jack Batte and Sons, Inc. (Forest, MS)",4X6-8 #4 SYP HT,2025-07-24 00:00:00,347.755102040816,4x6,8,4
Central,"Jack Batte and Sons, Inc. (Forest, MS)",4X6-10 #4 SYP HT,2025-07-24 00:00:00,304.285692410714,4x6,10,4
Central,"Jack Batte and Sons, Inc. (Forest, MS)",4X6-12 #4 SYP HT,2025-07-24 00:00:00,426.0,4x6,12,4
Central,"Jack Batte and Sons, Inc. (Forest, MS)",4X6-16 #4 SYP HT,2025-07-24 00:00:00,456.428571428571,4x6,16,4
Central,"Jack Batte and Sons, Inc. (Forest, MS)",4X6-16 #4 SYP HT,2025-07-24 00:00:00,400.0,4x6,16,4
Central,"Georgia-Pacfic Corp (Talladega, AL)",2X4-8 #4 SYP HT,2025-07-24 00:00:00,210.063119927863,2x4,8,4
Central,"Georgia-Pacfic Corp (Talladega, AL)",2X4-10 #4 SYP KD-HT,2025-07-24 00:00:00,209.999991105769,2x4,10,4
Central,"Georgia-Pacfic Corp (Talladega, AL)",2X4-12 #4 SYP HT,2025-07-24 00:00:00,209.999981971154,2x4,12,4
Central,"Georgia-Pacfic Corp (Talladega, AL)",2X4-14 #4 SYP HT,2025-07-24 00:00:00,210.036063884596,2x4,14,4
Central,"Georgia-Pacfic Corp (Talladega, AL)",2X4-16 #4 SYP HT,2025-07-24 00:00:00,210.0,2x4,16,4
Central,"Georgia-Pacfic Corp (Talladega, AL)",2X4-16 #3 SYP KD-HT,2025-07-24 00:00:00,370.0,2x4,16,3
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-8 #3 SYP KD-HT,2025-07-24 00:00:00,235.0028682647,2x4,8,3
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-8 #3 SYP KD-HT,2025-07-24 00:00:00,235.0028682647,2x4,8,3
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-14 #4 SYP HT,2025-07-24 00:00:00,195.008370895042,2x4,14,4
West,"Resolute FP US, Inc (Glenwood, AR)",2X8-12 #3 SYP KD-HT,2025-07-24 00:00:00,225.0,2x8,12,3
West,"Resolute FP US, Inc (Glenwood, AR)",2X8-14 #3 SYP KD-HT,2025-07-24 00:00:00,225.0,2x8,14,3
West,"Resolute FP US, Inc (Glenwood, AR)",2X8-16 #3 SYP KD-HT,2025-07-24 00:00:00,225.054934310134,2x8,16,3
Central,"Westervelt Lumber Division (Thomasville, AL)",2X8-8 #3 SYP KD-HT,2025-07-24 00:00:00,220.000012872869,2x8,8,3
Central,"Mission Forest Products, LP (Corinth, MS)",2X4-12 #4 SYP HT,2025-07-24 00:00:00,150.0,2x4,12,4
Central,"Mission Forest Products, LP (Corinth, MS)",2X4-12 #4 SYP HT,2025-07-24 00:00:00,150.0,2x4,12,4
Central,"Mission Forest Products, LP (Corinth, MS)",2X4-10 #4 SYP KD-HT,2025-07-24 00:00:00,150.036017628205,2x4,10,4
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X6-10 #3 SYP KD-HT,2025-07-24 00:00:00,216.388888888889,2x6,10,3
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X6-10 #3 SYP KD-HT,2025-07-24 00:00:00,205.000016927083,2x6,10,3
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X6-10 #3 SYP KD-HT,2025-07-24 00:00:00,205.000016927083,2x6,10,3
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X6-8 #3 SYP KD-HT,2025-07-24 00:00:00,189.999985139266,2x6,8,3
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X8-8 #4 SYP HT,2025-07-24 00:00:00,180.0,2x8,8,4
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X8-10 #4 SYP HT,2025-07-24 00:00:00,180.0,2x8,10,4
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X8-16 #4 SYP HT,2025-07-24 00:00:00,180.000013427734,2x8,16,4
Central,"Gloster Forest Products (Gloster, MS)",2X4-8 #4 SYP HT,2025-07-24 00:00:00,164.957501609787,2x4,8,4
Central,"Gloster Forest Products (Gloster, MS)",2X4-10 #4 SYP KD-HT,2025-07-24 00:00:00,175.055996266916,2x4,10,4
Central,"Gloster Forest Products (Gloster, MS)",2X4-8 #4 SYP HT,2025-07-24 00:00:00,164.957501609787,2x4,8,4
West,"Canfor Southern Pine (Strong, AR)",2X12-8 #4 SYP HT,2025-07-25 00:00:00,195.0,2x12,8,4
West,"Anthony Timberlands, Inc (Malvern, AR)",2X12-8 #4 SYP HT,2025-07-25 00:00:00,126.666666666667,2x12,8,4
West,"Anthony Timberlands, Inc (Malvern, AR)",2X12-10 #4 SYP HT,2025-07-25 00:00:00,253.333323697917,2x12,10,4
West,"Anthony Timberlands, Inc (Malvern, AR)",2X12-12 #4 SYP HT,2025-07-25 00:00:00,190.0,2x12,12,4
West,"Anthony Timberlands, Inc (Malvern, AR)",2X12-14 #4 SYP HT,2025-07-25 00:00:00,253.333333333333,2x12,14,4
West,"Anthony Timberlands, Inc (Malvern, AR)",2X12-16 #4 SYP HT,2025-07-25 00:00:00,126.666666666667,2x12,16,4
West,"Anthony Timberlands, Inc (Malvern, AR)",2X12-8 #4 SYP HT,2025-07-25 00:00:00,190.0,2x12,8,4
West,"Anthony Timberlands, Inc (Malvern, AR)",2X12-12 #4 SYP HT,2025-07-25 00:00:00,190.0,2x12,12,4
West,"Anthony Timberlands, Inc (Malvern, AR)",2X12-14 #4 SYP HT,2025-07-25 00:00:00,190.0,2x12,14,4
West,"Anthony Timberlands, Inc (Malvern, AR)",2X12-16 #4 SYP HT,2025-07-25 00:00:00,190.0,2x12,16,4
West,"Anthony Timberlands, Inc (Malvern, AR)",2X12-4 #4 SYP HT,2025-07-25 00:00:00,160.0,2x12,,4
West,"Anthony Timberlands, Inc (Malvern, AR)",2X12-6 #4 SYP HT,2025-07-25 00:00:00,160.0,2x12,6,4
West,"Anthony Timberlands, Inc (Malvern, AR)",2X12-4 #4 SYP HT,2025-07-25 00:00:00,160.0,2x12,,4
West,"Anthony Timberlands, Inc (Malvern, AR)",2X12-6 #4 SYP HT,2025-07-25 00:00:00,160.0,2x12,6,4
Central,"Canfor Southern Pine (Fulton, AL)",2X12-10 #3 SYP KD-HT,2025-07-25 00:00:00,215.0,2x12,10,3
Central,"Canfor Southern Pine (Fulton, AL)",2X12-12 #3 SYP KD-HT,2025-07-25 00:00:00,214.999989149306,2x12,12,3
Central,"Canfor Southern Pine (Fulton, AL)",2X12-14 #3 SYP KD-HT,2025-07-25 00:00:00,215.0,2x12,14,3
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-12 #4 SYP HT,2025-07-25 00:00:00,181.125,2x4,12,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-10 #4 SYP KD-HT,2025-07-25 00:00:00,231.758012820513,2x4,10,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-12 #4 SYP HT,2025-07-25 00:00:00,182.0,2x4,12,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-12 #4 SYP HT,2025-07-25 00:00:00,182.0,2x4,12,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-10 #4 SYP KD-HT,2025-07-25 00:00:00,231.758012820513,2x4,10,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-14 #4 SYP HT,2025-07-25 00:00:00,195.0,2x4,14,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-8 #4 SYP HT,2025-07-25 00:00:00,195.008370895042,2x4,8,4
West,"Georgia-Pacific Corp. (Diboll, TX)",2X6-12 #4 SYP HT,2025-07-25 00:00:00,179.4375,2x6,12,4
West,"Hood Industries, Inc. (Bogalusa, LA)",2X4-8 #3 SYP KD-HT,2025-07-25 00:00:00,214.947141979103,2x4,8,3
West,"Hood Industries, Inc. (Bogalusa, LA)",2X6-8 #4 SYP HT,2025-07-25 00:00:00,139.999991566051,2x6,8,4
West,"Hood Industries, Inc. (Bogalusa, LA)",2X6-10 #4 SYP HT,2025-07-25 00:00:00,135.0,2x6,10,4
West,"Hood Industries, Inc. (Bogalusa, LA)",2X6-8 #4 SYP HT,2025-07-25 00:00:00,135.000010986328,2x6,8,4
Central,"Hood Industries, Inc. (Silver Creek, MS)",2X4-10 #4 SYP KD-HT,2025-07-25 00:00:00,150.04065626972,2x4,10,4
Central,"Hood Industries, Inc. (Silver Creek, MS)",2X4-16 #4 SYP HT,2025-07-25 00:00:00,150.0020487605,2x4,16,4
Central,"Westervelt Lumber Division (Moundville, AL)",6X6-8 #4 SYP HT,2025-07-25 00:00:00,325.0,6x6,8,4
Central,"Westervelt Lumber Division (Moundville, AL)",6X6-10 #4 SYP HT,2025-07-25 00:00:00,325.0,6x6,10,4
Central,"Westervelt Lumber Division (Moundville, AL)",6X6-12 #4 SYP HT,2025-07-25 00:00:00,324.99997813786,6x6,12,4
Central,"Westervelt Lumber Division (Moundville, AL)",6X6-14 #4 SYP HT,2025-07-25 00:00:00,325.0,6x6,14,4
Central,"Weyerhaeuser NR Company (Magnolia, MS)",2X8-16 #3 SYP KD-HT,2025-07-25 00:00:00,215.425432349949,2x8,16,3
Central,"Weyerhaeuser NR Company (Magnolia, MS)",2X8-10 #3 SYP KD-HT,2025-07-25 00:00:00,235.036724488201,2x8,10,3
Central,"Weyerhaeuser NR Company (Magnolia, MS)",2X8-12 #3 SYP KD-HT,2025-07-25 00:00:00,235.0,2x8,12,3
Central,"Weyerhaeuser NR Company (Magnolia, MS)",2X8-14 #3 SYP KD-HT,2025-07-25 00:00:00,235.000016741071,2x8,14,3
West,"Weyerhaeuser NR Company (Dierks, AR)",2X8-8 #3 SYP KD-HT,2025-07-25 00:00:00,234.999989420573,2x8,8,3
West,"Weyerhaeuser NR Company (Dierks, AR)",2X8-12 #3 SYP KD-HT,2025-07-25 00:00:00,235.0,2x8,12,3
West,"Weyerhaeuser NR Company (Dierks, AR)",2X8-16 #3 SYP KD-HT,2025-07-25 00:00:00,235.028690025638,2x8,16,3
Central,"Harrigan Lumber Company, Inc. (Monroeville, AL)",4X6-10 #3 SYP KD-HT,2025-07-25 00:00:00,385.0,4x6,10,3
Central,"Harrigan Lumber Company, Inc. (Monroeville, AL)",4X6-10 #3 SYP KD-HT,2025-07-25 00:00:00,336.875014160156,4x6,10,3
Central,"Harrigan Lumber Company, Inc. (Monroeville, AL)",4X6-12 #3 SYP KD-HT,2025-07-25 00:00:00,330.0,4x6,12,3
Central,"Harrigan Lumber Company, Inc. (Monroeville, AL)",4X6-10 #3 SYP KD-HT,2025-07-25 00:00:00,385.000016741071,4x6,10,3
Central,"Harrigan Lumber Company, Inc. (Monroeville, AL)",4X6-12 #3 SYP KD-HT,2025-07-25 00:00:00,336.875,4x6,12,3
Central,"Harrigan Lumber Company, Inc. (Monroeville, AL)",4X6-10 #3 SYP KD-HT,2025-07-25 00:00:00,336.875014160156,4x6,10,3
Central,"Harrigan Lumber Company, Inc. (Monroeville, AL)",4X6-2 #4 SYP HT,2025-07-25 00:00:00,300.0,4x6,,4
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",2X4-10 #4 SYP KD-HT,2025-07-25 00:00:00,205.036963577353,2x4,10,4
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",2X4-12 #4 SYP HT,2025-07-25 00:00:00,205.0,2x4,12,4
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",2X4-14 #4 SYP HT,2025-07-25 00:00:00,204.99998840953,2x4,14,4
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",2X4-16 #4 SYP HT,2025-07-25 00:00:00,205.092425608656,2x4,16,4
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X6-10 #3 SYP KD-HT,2025-07-25 00:00:00,205.0,2x6,10,3
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-8 #4 SYP HT,2025-07-25 00:00:00,175.002031960664,2x4,8,4
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X6-10 #4 SYP HT,2025-07-25 00:00:00,186.187485677083,2x6,10,4
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-8 #4 SYP HT,2025-07-25 00:00:00,175.002031960664,2x4,8,4
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-10 #4 SYP KD-HT,2025-07-25 00:00:00,224.797469138421,2x4,10,4
Central,"M C Dixon Lumber Co, Inc (Eufaula, AL)",4X4-8 #4 SYP HT,2025-07-25 00:00:00,343.348997347974,4x4,8,4
Central,"Interfor US, Inc (Belk, AL)",2X6-10 #4 SYP HT,2025-07-25 00:00:00,178.391544117647,2x6,10,4
Central,"Interfor US, Inc (Bay Springs, MS)",2X4-16 #4 SYP HT,2025-07-25 00:00:00,205.002652325343,2x4,16,4
Central,"Mission Forest Products, LP (Corinth, MS)",2X4-12 #4 SYP HT,2025-07-25 00:00:00,150.0,2x4,12,4
Central,"Mission Forest Products, LP (Corinth, MS)",2X4-12 #4 SYP HT,2025-07-25 00:00:00,160.714285714286,2x4,12,4
Central,"Mission Forest Products, LP (Corinth, MS)",2X4-12 #4 SYP HT,2025-07-25 00:00:00,150.0,2x4,12,4
Central,"Mission Forest Products, LP (Corinth, MS)",2X4-12 #4 SYP HT,2025-07-25 00:00:00,150.0,2x4,12,4
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X6-8 #3 SYP KD-HT,2025-07-25 00:00:00,189.999985139266,2x6,8,3
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X6-8 #4 SYP HT,2025-07-25 00:00:00,155.0,2x6,8,4
Central,"Gloster Forest Products (Gloster, MS)",2X4-10 #4 SYP KD-HT,2025-07-25 00:00:00,175.055996266916,2x4,10,4
Central,"Canfor Southern Pine (Bucks, AL)",2X4-12 #3 SYP KD-HT,2025-07-25 00:00:00,220.0,2x4,12,3
Central,"Canfor Southern Pine (Bucks, AL)",2X4-12 #3 SYP KD-HT,2025-07-25 00:00:00,220.0,2x4,12,3
Central,"Canfor Southern Pine (Bucks, AL)",2X4-14 #3 SYP KD-HT,2025-07-25 00:00:00,220.037781212433,2x4,14,3
Central,"Canfor Southern Pine (Bucks, AL)",2X4-14 #3 SYP KD-HT,2025-07-25 00:00:00,220.037781212433,2x4,14,3
Central,"Canfor Southern Pine (Bucks, AL)",2X4-16 #3 SYP KD-HT,2025-07-25 00:00:00,220.014166130071,2x4,16,3
Central,"Canfor Southern Pine (Bucks, AL)",2X4-16 #3 SYP KD-HT,2025-07-25 00:00:00,220.014166130071,2x4,16,3
Central,"Canfor Southern Pine (Bucks, AL)",2X4-8 #3 SYP KD-HT,2025-07-25 00:00:00,209.535951921013,2x4,8,3
West,"Potlatch Land & Lumber, LLC (Waldo, AR)",2X12-16 #4 SYP HT,2025-07-28 00:00:00,195.0,2x12,16,4
West,"Potlatch Land & Lumber, LLC (Waldo, AR)",2X6-10 #4 SYP HT,2025-07-28 00:00:00,170.0,2x6,10,4
West,"Potlatch Land & Lumber, LLC (Waldo, AR)",2X6-10 #4 SYP HT,2025-07-28 00:00:00,170.0,2x6,10,4
West,"Potlatch Land & Lumber, LLC (Waldo, AR)",2X6-14 #4 SYP HT,2025-07-28 00:00:00,170.0,2x6,14,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X6-8 #4 SYP HT,2025-07-28 00:00:00,132.916666666667,2x6,8,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X6-16 #4 SYP HT,2025-07-28 00:00:00,155.0,2x6,16,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-8 #4 SYP HT,2025-07-28 00:00:00,186.524065219095,2x4,8,4
West,"Georgia-Pacific Corp. (Diboll, TX)",2X6-10 #3 SYP KD-HT,2025-07-28 00:00:00,225.0,2x6,10,3
West,"Georgia-Pacific Corp. (Diboll, TX)",2X6-14 #4 SYP HT,2025-07-28 00:00:00,155.0,2x6,14,4
Central,"Georgia-Pacific Corp. (Taylorsville, MS)",4X4-8 #4 SYP HT,2025-07-28 00:00:00,345.005619556055,4x4,8,4
Central,"Hood Industries, Inc (Waynesboro, MS)",2X8-8 #3 SYP KD-HT,2025-07-28 00:00:00,230.0,2x8,8,3
Central,"Hood Industries, Inc (Waynesboro, MS)",2X8-10 #3 SYP KD-HT,2025-07-28 00:00:00,230.044930650518,2x8,10,3
Central,"Hood Industries, Inc (Waynesboro, MS)",2X8-12 #3 SYP KD-HT,2025-07-28 00:00:00,230.0,2x8,12,3
Central,"Hood Industries, Inc (Waynesboro, MS)",2X8-14 #3 SYP KD-HT,2025-07-28 00:00:00,268.333333333333,2x8,14,3
West,"Hood Industries, Inc. (Bogalusa, LA)",2X4-8 #4 SYP HT,2025-07-28 00:00:00,164.952468756402,2x4,8,4
Central,"Hood Industries, Inc. (Silver Creek, MS)",2X6-10 #3 SYP KD-HT,2025-07-28 00:00:00,188.888888888889,2x6,10,3
West,"Potlatch Land & Lumber, LLC (Warren, AR)",2X6-10 #4 SYP HT,2025-07-28 00:00:00,170.0,2x6,10,4
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",4X4-10 #4 SYP HT,2025-07-28 00:00:00,250.044050563342,4x4,10,4
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",4X4-12 #4 SYP HT,2025-07-28 00:00:00,199.975343406593,4x4,12,4
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",4X4-14 #4 SYP HT,2025-07-28 00:00:00,222.022724596727,4x4,14,4
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",4X4-16 #4 SYP HT,2025-07-28 00:00:00,270.021810063541,4x4,16,4
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",4X4-10 #4 SYP HT,2025-07-28 00:00:00,250.068700192361,4x4,10,4
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",4X4-12 #4 SYP HT,2025-07-28 00:00:00,200.0,4x4,12,4
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",4X4-14 #4 SYP HT,2025-07-28 00:00:00,185.0,4x4,14,4
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",4X4-16 #4 SYP HT,2025-07-28 00:00:00,270.046357547656,4x4,16,4
Central,"Weyerhaeuser NR Company (Magnolia, MS)",2X8-12 #3 SYP KD-HT,2025-07-28 00:00:00,220.3125,2x8,12,3
West,"Weyerhaeuser NR Company (Holden, LA)",4X4-8 #4 SYP HT,2025-07-28 00:00:00,261.253718561255,4x4,8,4
West,"Weyerhaeuser NR Company (Holden, LA)",4X4-8 #4 SYP HT,2025-07-28 00:00:00,333.245611844774,4x4,8,4
West,"Weyerhaeuser NR Company (Holden, LA)",4X4-8 #4 SYP HT,2025-07-28 00:00:00,254.007482195979,4x4,8,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X6-8 #3 SYP KD-HT,2025-07-28 00:00:00,170.0,2x6,8,3
West,"Weyerhaeuser NR Company (Dierks, AR)",2X6-8 #3 SYP KD-HT,2025-07-28 00:00:00,170.0,2x6,8,3
West,"Weyerhaeuser NR Company (Dierks, AR)",2X6-8 #3 SYP KD-HT,2025-07-28 00:00:00,170.0,2x6,8,3
West,"Weyerhaeuser NR Company (Dierks, AR)",2X6-8 #3 SYP KD-HT,2025-07-28 00:00:00,177.391304347826,2x6,8,3
West,"Weyerhaeuser NR Company (Dierks, AR)",2X12-4 #4 SYP HT,2025-07-28 00:00:00,155.0,2x12,,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X6-8 #3 SYP KD-HT,2025-07-28 00:00:00,170.0,2x6,8,3
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X6-8 #3 SYP KD-HT,2025-07-28 00:00:00,170.0,2x6,8,3
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X6-8 #3 SYP KD-HT,2025-07-28 00:00:00,170.0,2x6,8,3
West,"Weyerhaeuser NR Company (Idabel, OK)",2X12-4 #4 SYP HT,2025-07-28 00:00:00,155.000012019231,2x12,,4
West,"Weyerhaeuser NR Company (Idabel, OK)",2X10-4 #4 SYP HT,2025-07-28 00:00:00,144.995790756539,2x10,,4
Central,"Weyerhaeuser NR Company (Bruce, MS)",2X4-14 #3 SYP KD-HT,2025-07-28 00:00:00,285.000367944661,2x4,14,3
Central,"Weyerhaeuser NR Company (Bruce, MS)",2X4-16 #3 SYP KD-HT,2025-07-28 00:00:00,285.000450734698,2x4,16,3
Central,"Weyerhaeuser NR Company (Millport, AL)",2X10-8 #4 SYP HT,2025-07-28 00:00:00,226.803596539822,2x10,8,4
Central,"Weyerhaeuser NR Company (Millport, AL)",2X6-8 #3 SYP KD-HT,2025-07-28 00:00:00,170.0,2x6,8,3
West,"West Fraser Mills Ltd. (Mansfield, AR)",4X6-8 #4 SYP HT,2025-07-28 00:00:00,350.00001953125,4x6,8,4
West,"West Fraser Mills Ltd. (Mansfield, AR)",4X6-10 #4 SYP HT,2025-07-28 00:00:00,350.0,4x6,10,4
West,"West Fraser Mills Ltd. (Mansfield, AR)",4X6-12 #4 SYP HT,2025-07-28 00:00:00,262.5,4x6,12,4
West,"West Fraser Mills Ltd. (Mansfield, AR)",4X6-14 #4 SYP HT,2025-07-28 00:00:00,350.0,4x6,14,4
West,"West Fraser Mills Ltd. (Mansfield, AR)",4X6-16 #4 SYP HT,2025-07-28 00:00:00,350.00001953125,4x6,16,4
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",4X6-8 #4 SYP HT,2025-07-28 00:00:00,350.0,4x6,8,4
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",4X6-10 #4 SYP HT,2025-07-28 00:00:00,350.0,4x6,10,4
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",4X6-12 #4 SYP HT,2025-07-28 00:00:00,350.0,4x6,12,4
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",4X6-16 #4 SYP HT,2025-07-28 00:00:00,350.0,4x6,16,4
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",4X6-8 #4 SYP HT,2025-07-28 00:00:00,350.0,4x6,8,4
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",4X6-12 #4 SYP HT,2025-07-28 00:00:00,350.0,4x6,12,4
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",4X6-16 #4 SYP HT,2025-07-28 00:00:00,350.0,4x6,16,4
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",4X6-4 #4 SYP HT,2025-07-28 00:00:00,325.0,4x6,,4
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",4X6-6 #4 SYP HT,2025-07-28 00:00:00,325.0,4x6,6,4
Central,"Georgia-Pacfic Corp (Talladega, AL)",2X4-8 #4 SYP HT,2025-07-28 00:00:00,210.063119927863,2x4,8,4
